Battery,FromToID,cycle_number,cycle_start,duration_months,short_cycle,model,qi,Di,b,r_squared,low_confidence,low_confidence_reason
Mahihkan Battery 02-21,ABWI114102906504W400,3,2024-01-01,9,False,harmonic,170.56847492779613,0.19166735157079443,1.0,0.6104572095413876,False,
Mahihkan Battery 02-21,ABWI114102906504W400,4,2024-10-01,21,False,harmonic,100.70911755700735,0.03399511525695711,1.0,0.8755090109143491,False,
Mahihkan Battery 02-21,ABWI114112706504W400,1,2022-12-01,21,False,exponential,151.53809525847225,4.628908637455421e-16,0.0,-1.1546319456101628e-14,True,low R2 (-0.00)
Mahihkan Battery 02-21,ABWI114112706504W400,2,2024-09-01,9,False,harmonic,193.96480869713503,0.054158367518529385,1.0,0.32991717955783206,True,low R2 (0.33)
Mahihkan Battery 02-21,ABWI114112706504W400,3,2025-06-01,13,False,exponential,332.73846153846154,7.714193546896435e-22,0.0,1.1102230246251565e-16,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI114120306604W400,1,2023-06-01,9,False,exponential,664.5648235624371,0.16147392026611143,0.0,0.8823504300790169,False,
Mahihkan Battery 02-21,ABWI114120306604W400,2,2024-03-01,4,True,hyperbolic,863.8414522722894,1.834543509106966,0.48348379641702044,0.995664839267392,True,short cycle (<6mo)
Mahihkan Battery 02-21,ABWI114120306604W400,3,2024-07-01,4,True,exponential,240.5068106823115,0.21323863167980553,0.0,0.7237144596772158,True,short cycle (<6mo)
Mahihkan Battery 02-21,ABWI114120306604W400,4,2024-11-01,10,False,exponential,205.04,1.7573206140547938e-20,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI114120306604W400,5,2025-09-01,8,False,harmonic,354.6347454275929,0.1467043212195445,1.0,0.6999725323015221,False,
Mahihkan Battery 02-21,ABWI114120306604W400,6,2026-05-01,2,True,,,,,,True,too few data points to fit
Mahihkan Battery 02-21,ABWI114141506504W400,1,2023-07-01,7,False,harmonic,357.12136333690466,0.7699723320701995,1.0,0.9465053145858973,False,
Mahihkan Battery 02-21,ABWI114141506504W400,2,2024-02-01,5,True,harmonic,180.0904044195637,0.1793922257347057,1.0,0.47177032635985106,True,short cycle (<6mo); low R2 (0.47)
Mahihkan Battery 02-21,ABWI114141506504W400,3,2024-07-01,9,False,harmonic,128.96047847131362,0.04100617112479554,1.0,0.0936139452499809,True,low R2 (0.09)
Mahihkan Battery 02-21,ABWI114141506504W400,4,2025-04-01,6,False,harmonic,191.1688389579019,0.22443306315935477,1.0,0.3820608335488659,True,low R2 (0.38)
Mahihkan Battery 02-21,ABWI114141506504W400,5,2025-10-01,9,False,harmonic,132.72450622307173,0.07674232027509208,1.0,0.23579916094711417,True,low R2 (0.24)
Mahihkan Battery 02-21,ABWI115153406504W402,1,2024-08-01,23,False,exponential,151.54782608697693,1.17458056638945e-22,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI117022206504W400,1,2025-06-01,13,False,harmonic,168.8996001658024,0.07657486755627742,1.0,0.8076266695500607,False,
Mahihkan Battery 02-21,ABWI117050306604W400,1,2022-12-01,23,False,exponential,313.2,4.945658259453556e-19,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI117050306604W400,2,2024-11-01,8,False,harmonic,484.71330030370177,0.111894737072095,1.0,0.38775477566024785,True,low R2 (0.39)
Mahihkan Battery 02-21,ABWI117050306604W400,3,2025-07-01,12,False,harmonic,416.2660409044427,0.04917466490011442,1.0,0.523424015882495,False,
Mahihkan Battery 02-21,ABWI118022206504W400,1,2022-07-01,7,False,harmonic,44.08020693793395,0.004595924357006782,1.0,6.451037941845872e-05,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI118022206504W400,2,2023-02-01,7,False,harmonic,111.27281580127507,0.06465914014568452,1.0,0.20484471770961976,True,low R2 (0.20)
Mahihkan Battery 02-21,ABWI118022206504W400,3,2023-09-01,12,False,hyperbolic,130.31009761630037,0.7797693206122818,1.9999999999999998,0.7535962223496979,True,b pinned at bound (2.000)
Mahihkan Battery 02-21,ABWI118022206504W400,4,2024-09-01,4,True,exponential,40.85,1.2584902493737435e-22,0.0,0.0,True,short cycle (<6mo); low R2 (0.00)
Mahihkan Battery 02-21,ABWI118022206504W400,5,2025-01-01,5,True,hyperbolic,134.22947223096668,2.5037088627595865,1.999999999999996,0.8193137286664793,True,short cycle (<6mo); very high Di (2.50/month); b pinned at bound (2.000)
Mahihkan Battery 02-21,ABWI118022206504W400,6,2025-06-01,8,False,exponential,82.66249996888706,2.2154041110675857e-15,0.0,-1.0436096431476471e-14,True,low R2 (-0.00)
Mahihkan Battery 02-21,ABWI118022206504W400,7,2026-02-01,5,True,harmonic,320.8296175641904,0.77033725798487,1.0,0.9185003846476614,True,short cycle (<6mo)
Mahihkan Battery 02-21,ABWI1S0010306604W400,1,2024-10-01,13,False,harmonic,190.7695813150597,0.2134271855926687,1.0,0.3526316340119514,True,low R2 (0.35)
Mahihkan Battery 02-21,ABWI1S0010306604W400,2,2025-11-01,8,False,exponential,109.13750000000029,1.3194399148305259e-22,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1S0010406604W400,1,2023-06-01,14,False,harmonic,408.64522071480553,0.13015393095558062,1.0,0.46933154117638043,True,low R2 (0.47)
Mahihkan Battery 02-21,ABWI1S0010406604W400,2,2024-08-01,23,False,exponential,335.0608695652174,5.724544784164888e-19,0.0,-2.220446049250313e-16,True,low R2 (-0.00)
Mahihkan Battery 02-21,ABWI1S0021506504W400,1,2022-05-01,16,False,harmonic,245.16184861164928,0.22774803756058354,1.0,0.5901583163153021,False,
Mahihkan Battery 02-21,ABWI1S0021506504W400,2,2023-09-01,4,True,exponential,258.3322608603095,0.22682568961995517,0.0,0.7630317556199521,True,short cycle (<6mo)
Mahihkan Battery 02-21,ABWI1S0021506504W400,3,2024-01-01,4,True,harmonic,201.5659596547916,0.5761390995300439,1.0,0.8080595502402309,True,short cycle (<6mo)
Mahihkan Battery 02-21,ABWI1S0021506504W400,4,2024-05-01,6,False,exponential,101.7,1.5529569422722393e-23,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1S0021506504W400,5,2024-11-01,4,True,exponential,144.425,3.3511838847985094e-18,0.0,0.0,True,short cycle (<6mo); low R2 (0.00)
Mahihkan Battery 02-21,ABWI1S0021506504W400,6,2025-03-01,10,False,harmonic,209.16443771873864,0.06694079103817636,1.0,0.5582639549744703,False,
Mahihkan Battery 02-21,ABWI1S0021506504W400,7,2026-01-01,6,False,harmonic,199.9551848606651,0.06077384720547705,1.0,0.0732202103072408,True,low R2 (0.07)
Mahihkan Battery 02-21,ABWI1S0021606604W400,1,2022-09-01,13,False,exponential,76.66923076936966,1.265795006440346e-19,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1S0021606604W400,2,2023-10-01,8,False,harmonic,167.83750034609503,9.74491567957032e-17,1.0,-4.440892098500626e-16,True,low R2 (-0.00)
Mahihkan Battery 02-21,ABWI1S0021606604W400,3,2024-06-01,4,True,exponential,379.618044720071,0.34582868209331613,0.0,0.8339137480628029,True,short cycle (<6mo)
Mahihkan Battery 02-21,ABWI1S0021606604W400,4,2024-10-01,7,False,harmonic,296.85714285714283,6.874824674426031e-25,1.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1S0021606604W400,5,2025-05-01,11,False,exponential,522.9715406398324,0.19703205625524378,0.0,0.6776003961558739,False,
Mahihkan Battery 02-21,ABWI1S0021606604W400,6,2026-04-01,3,True,harmonic,120.62909407187612,2.774054336694958,1.0,0.8560118138000322,True,short cycle (<6mo); very high Di (2.77/month)
Mahihkan Battery 02-21,ABWI1S0022806604W400,1,2022-07-01,9,False,exponential,155.67815043054256,0.44172902058629154,0.0,0.8964050845058932,False,
Mahihkan Battery 02-21,ABWI1S0022806604W400,2,2023-04-01,4,True,hyperbolic,58.16576026773183,9.069765692132579,1.9999999999999998,0.9591930215191969,True,short cycle (<6mo); very high Di (9.07/month); b pinned at bound (2.000)
Mahihkan Battery 02-21,ABWI1S0022806604W400,3,2023-08-01,10,False,exponential,27.67,9.165549748415022e-22,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1S0022806604W400,4,2024-06-01,9,False,exponential,47.90001327980953,3.774858396796008,0.0,0.999999685974263,True,very high Di (3.77/month)
Mahihkan Battery 02-21,ABWI1S0022806604W400,5,2025-03-01,8,False,harmonic,40.73106380415261,0.5299334238522735,1.0,0.0592358824122553,True,low R2 (0.06)
Mahihkan Battery 02-21,ABWI1S0022806604W400,6,2025-11-01,8,False,harmonic,58.786645875101065,0.17373253296466315,1.0,0.2542205977558609,True,low R2 (0.25)
Mahihkan Battery 02-21,ABWI1S0030306604W400,1,2022-05-01,10,False,exponential,170.28,9.614403505828586e-25,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1S0030306604W400,2,2023-03-01,14,False,exponential,243.3571430024993,1.8620228788398251e-22,0.0,-2.220446049250313e-16,True,low R2 (-0.00)
Mahihkan Battery 02-21,ABWI1S0030306604W400,3,2024-05-01,10,False,exponential,402.35,7.408133785689248e-22,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1S0030306604W400,4,2025-03-01,16,False,hyperbolic,1002.5072579247443,0.3142781749943591,1.999999999999989,0.5018167787361847,True,b pinned at bound (2.000)
Mahihkan Battery 02-21,ABWI1S0032806604W400,1,2022-09-01,16,False,hyperbolic,180.19658011455013,1.6377927427855916,1.999999999999999,0.738845002144277,True,b pinned at bound (2.000)
Mahihkan Battery 02-21,ABWI1S0032806604W400,2,2024-01-01,16,False,exponential,67.17187667274946,0.2070147217367919,0.0,0.7102012496672586,False,
Mahihkan Battery 02-21,ABWI1S0032806604W400,3,2025-05-01,4,True,hyperbolic,87.50000326869394,8.824255513955942,0.48167663633971913,0.999999870125017,True,short cycle (<6mo); very high Di (8.82/month)
Mahihkan Battery 02-21,ABWI1S0032806604W400,4,2025-09-01,7,False,exponential,23.61428582431557,2.4381534932357084e-17,0.0,-2.220446049250313e-16,True,low R2 (-0.00)
Mahihkan Battery 02-21,ABWI1S0032806604W400,5,2026-04-01,3,True,harmonic,58.87493514626808,0.6638513070586831,1.0,0.23692959881359943,True,short cycle (<6mo); low R2 (0.24)
Mahihkan Battery 02-21,ABWI1S0041506604W400,1,2022-08-01,7,False,exponential,96.4428573323731,1.448363889284193e-19,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1S0041506604W400,2,2023-03-01,13,False,harmonic,280.82147465265996,0.04748607081334041,1.0,0.6108123083946753,False,
Mahihkan Battery 02-21,ABWI1S0041506604W400,3,2024-04-01,6,False,exponential,311.0500311448389,0.1447237246473428,0.0,0.9177231291373329,False,
Mahihkan Battery 02-21,ABWI1S0041506604W400,4,2024-10-01,16,False,harmonic,177.8465357957454,0.005574183996462461,1.0,0.0031059271048631265,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1S0041506604W400,5,2026-02-01,5,True,exponential,412.89559253684035,0.4317216981125626,0.0,0.9225696293565739,True,short cycle (<6mo)
Mahihkan Battery 02-21,ABWI1W0042806504W400,1,2023-08-01,11,False,harmonic,390.20071052568306,0.06631039069832177,1.0,0.612310588214201,False,
Mahihkan Battery 02-21,ABWI1W0042806504W400,2,2024-07-01,13,False,exponential,326.15643963292325,0.0507697785679733,0.0,0.5870705639913065,False,
Mahihkan Battery 02-21,ABWI1W0042806504W400,3,2025-08-01,11,False,harmonic,214.47813009265562,0.023977179226850335,1.0,0.13229352014529883,True,low R2 (0.13)
Mahihkan Battery 02-21,ABWI1W0052806504W400,1,2022-08-01,15,False,exponential,67.77682692883572,0.22687754855498568,0.0,0.6339199363567591,False,
Mahihkan Battery 02-21,ABWI1W0052806504W400,2,2023-11-01,9,False,exponential,122.78888875494549,4.595161221042493e-22,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1W0052806504W400,3,2024-08-01,9,False,hyperbolic,449.72052176858136,1.3417592729387409,1.2822030365465877,0.9948465345713065,False,
Mahihkan Battery 02-21,ABWI1W0052806504W400,4,2025-05-01,14,False,exponential,108.07857142857142,1.332668206598763e-20,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1W0122806504W400,1,2023-07-01,7,False,harmonic,279.21472993329286,1.0568916829636539,1.0,0.849970587287223,False,
Mahihkan Battery 02-21,ABWI1W0122806504W400,2,2024-02-01,5,True,exponential,97.97999977512058,3.2834816448997326e-16,0.0,-8.881784197001252e-16,True,short cycle (<6mo); low R2 (-0.00)
Mahihkan Battery 02-21,ABWI1W0122806504W400,3,2024-07-01,10,False,harmonic,277.46376393763535,0.045946540271503536,1.0,0.2125881198644859,True,low R2 (0.21)
Mahihkan Battery 02-21,ABWI1W0122806504W400,4,2025-05-01,14,False,harmonic,281.87181114587935,0.05432680661155759,1.0,0.5137661530729558,False,
Mahihkan Battery 02-21,ABWI1W2052806504W400,1,2023-05-01,14,False,harmonic,188.32680939826815,0.0168802452597953,1.0,0.054056748955582545,True,low R2 (0.05)
Mahihkan Battery 02-21,ABWI1W2052806504W400,2,2024-07-01,10,False,exponential,156.02000000000004,4.297520210648565e-17,0.0,0.0,True,low R2 (0.00)
Mahihkan Battery 02-21,ABWI1W2052806504W400,3,2025-05-01,14,False,exponential,275.48571428571427,7.1642259770672715e-22,0.0,0.0,True,low R2 (0.00)
Nabiye 11-23,ABWI100010106603W400,1,2022-07-01,5,True,harmonic,812.404781935562,0.3938753131493675,1.0,0.1877211128934031,True,short cycle (<6mo); low R2 (0.19)
Nabiye 11-23,ABWI100010106603W400,2,2022-12-01,6,False,harmonic,954.9984376865724,0.13285408449851002,1.0,0.19684203283725543,True,low R2 (0.20)
Nabiye 11-23,ABWI100010106603W400,3,2023-06-01,7,False,harmonic,643.0393378887552,1.319989383230587,1.0,0.16614196934743186,True,low R2 (0.17)
Nabiye 11-23,ABWI100010106603W400,4,2024-01-01,13,False,harmonic,629.7280051975026,0.055433655561865365,1.0,0.06473168768043502,True,low R2 (0.06)
Nabiye 11-23,ABWI100010106603W400,5,2025-02-01,6,False,exponential,1252.1451442165508,0.19195653410090643,0.0,0.8362385401021667,False,
Nabiye 11-23,ABWI100010106603W400,6,2025-08-01,6,False,exponential,777.2560592515744,0.3964241517232806,0.0,0.9135862338129694,False,
Nabiye 11-23,ABWI100010106603W400,7,2026-02-01,5,True,exponential,134.3,4.428468227159198e-24,0.0,0.0,True,short cycle (<6mo); low R2 (0.00)
Nabiye 11-23,ABWI100012406603W400,1,2022-07-01,20,False,exponential,754.9022162265021,0.05730320198143323,0.0,0.4641173755560164,True,low R2 (0.46)
Nabiye 11-23,ABWI100012406603W400,2,2024-03-01,13,False,exponential,403.43846114995125,4.224909257700077e-14,0.0,-1.5498713423767185e-13,True,low R2 (-0.00)
Nabiye 11-23,ABWI100012406603W400,3,2025-04-01,4,True,exponential,1558.76607209244,0.30165836664473106,0.0,0.9046876733793225,True,short cycle (<6mo)
Nabiye 11-23,ABWI100012406603W400,4,2025-08-01,11,False,hyperbolic,812.1203990194942,2.4163234578172195,1.9999999999999987,0.4748959240391435,True,low R2 (0.47); very high Di (2.42/month); b pinned at bound (2.000)
Nabiye 11-23,ABWI100012506603W400,1,2023-01-01,11,False,exponential,283.63446200410795,0.09211180947305572,0.0,0.6483068678909909,False,
Nabiye 11-23,ABWI100012506603W400,2,2023-12-01,7,False,harmonic,210.2322115304078,1.0963979750897601,1.0,0.9627047405114578,False,
Nabiye 11-23,ABWI100012506603W400,3,2024-07-01,4,True,harmonic,73.0349467240684,0.1405508088093136,1.0,0.16901872068645396,True,short cycle (<6mo); low R2 (0.17)
Nabiye 11-23,ABWI100012506603W400,4,2024-11-01,6,False,harmonic,63.41862906753441,0.3450794720505169,1.0,0.6375076582067605,False,
Nabiye 11-23,ABWI100012506603W400,5,2025-05-01,10,False,exponential,41.440000004331644,2.7504436160458315e-16,0.0,-1.3322676295501878e-15,True,low R2 (-0.00)
Nabiye 11-23,ABWI100012506603W400,6,2026-03-01,4,True,exponential,71.73365965953721,0.3021527587204872,0.0,0.7747191009887918,True,short cycle (<6mo)
Nabiye 11-23,ABWI100012606603W400,1,2022-08-01,8,False,harmonic,1240.5837258215531,0.2835673926314102,1.0,0.19961002567511765,True,low R2 (0.20)
Nabiye 11-23,ABWI100012606603W400,2,2023-04-01,11,False,harmonic,794.0305291369688,0.027746444208479198,1.0,0.020354174654022006,True,low R2 (0.02)
Nabiye 11-23,ABWI100012606603W400,3,2024-03-01,8,False,exponential,1262.7178123078454,0.12909660193834643,0.0,0.8228093035808046,False,
Nabiye 11-23,ABWI100021306603W400,1,2022-06-01,4,True,exponential,180.96252206844457,0.7253646794852981,0.0,0.8404232322922349,True,short cycle (<6mo)
Nabiye 11-23,ABWI100021306603W400,2,2022-10-01,4,True,harmonic,103.325,2.5188510275505917e-19,1.0,-2.220446049250313e-16,True,short cycle (<6mo); low R2 (-0.00)
Nabiye 11-23,ABWI100021306603W400,3,2023-02-01,8,False,exponential,185.60280529431247,0.2057809209332021,0.0,0.7936794016602229,False,
Nabiye 11-23,ABWI100021306603W400,4,2023-10-01,5,True,harmonic,79.5473296359679,1.2360924318578839,1.0,0.2973302949655571,True,short cycle (<6mo); low R2 (0.30)
Nabiye 11-23,ABWI100021306603W400,5,2024-03-01,8,False,harmonic,96.67790524679377,0.6606233312124324,1.0,0.5149411545555227,False,
Nabiye 11-23,ABWI100021306603W400,6,2024-11-01,4,True,exponential,57.07500000000004,4.514657271467092e-24,0.0,2.220446049250313e-16,True,short cycle (<6mo); low R2 (0.00)
Nabiye 11-23,ABWI100021306603W400,7,2025-03-01,5,True,exponential,142.38394772309974,0.2769708247407748,0.0,0.7481086568318619,True,short cycle (<6mo)
Nabiye 11-23,ABWI100021306603W400,8,2025-08-01,7,False,harmonic,77.26121250105871,0.16420816068731,1.0,0.3427439784418387,True,low R2 (0.34)
Nabiye 11-23,ABWI100021306603W400,9,2026-03-01,4,True,harmonic,162.59600772396203,0.11674924406146853,1.0,0.18688827770085314,True,short cycle (<6mo); low R2 (0.19)
Nabiye 11-23,ABWI100021806602W402,1,2023-01-01,10,False,exponential,773.4035409787044,0.1740019262128111,0.0,0.6883244208684538,False,
Nabiye 11-23,ABWI100021806602W402,2,2023-11-01,5,True,exponential,123.76000022337679,6.24077257769268e-20,0.0,-2.220446049250313e-16,True,short cycle (<6mo); low R2 (-0.00)
Nabiye 11-23,ABWI100021806602W402,3,2024-04-01,7,False,harmonic,509.01302307948805,1.9084727461716628,1.0,0.5985443470946551,False,
Nabiye 11-23,ABWI100021806602W402,4,2024-11-01,5,True,harmonic,193.90000003010238,4.710692555201909e-15,1.0,-2.220446049250313e-15,True,short cycle (<6mo); low R2 (-0.00)
Nabiye 11-23,ABWI100021806602W402,5,2025-04-01,4,True,exponential,582.6209174809383,0.1606665957882232,0.0,0.5893753681672509,True,short cycle (<6mo)
Nabiye 11-23,ABWI100021806602W402,6,2025-08-01,6,False,harmonic,416.6371081751315,0.13145494215504358,1.0,0.3462338142655811,True,low R2 (0.35)
Nabiye 11-23,ABWI100021806602W402,7,2026-02-01,5,True,exponential,363.15879843084934,0.49342302107550956,0.0,0.960828689077243,True,short cycle (<6mo)
Nabiye 11-23,ABWI100023006602W400,1,2023-01-01,4,True,harmonic,934.2045018878391,0.6542268910484612,1.0,0.6357109746999624,True,short cycle (<6mo)
Nabiye 11-23,ABWI100023006602W400,2,2023-05-01,10,False,harmonic,862.6124594694461,0.12126103089426382,1.0,0.36593114238877944,True,low R2 (0.37)
Nabiye 11-23,ABWI100023006602W400,3,2024-03-01,8,False,exponential,747.785394760573,0.17170830336212256,0.0,0.7950285829392718,False,
Nabiye 11-23,ABWI100023506603W400,1,2023-05-01,6,False,harmonic,223.1195423805819,0.168101808966061,1.0,0.06271999298081021,True,low R2 (0.06)
Nabiye 11-23,ABWI100023506603W400,2,2023-11-01,6,False,harmonic,323.0773242380063,0.18768660172499624,1.0,0.3024342095147088,True,low R2 (0.30)
Nabiye 11-23,ABWI100023506603W400,3,2024-05-01,3,True,exponential,642.6369048758532,2.0130076994345227,0.0,0.9999808017334738,True,short cycle (<6mo); very high Di (2.01/month)
Nabiye 11-23,ABWI100023606603W400,1,2022-09-01,8,False,harmonic,153.16035732702758,0.3191788289283445,1.0,0.6237629862227834,False,
Nabiye 11-23,ABWI100023606603W400,2,2023-05-01,6,False,harmonic,153.20775222787432,0.2903825076435755,1.0,0.44767505170825717,True,low R2 (0.45)
Nabiye 11-23,ABWI100023606603W400,3,2023-11-01,6,False,exponential,98.46666838994678,1.2589775280713032e-15,0.0,-8.881784197001252e-16,True,low R2 (-0.00)
Nabiye 11-23,ABWI100023606603W400,4,2024-05-01,14,False,exponential,170.0785714286008,7.777455849604738e-21,0.0,1.1102230246251565e-16,True,low R2 (0.00)
Nabiye 11-23,ABWI100023606603W400,5,2025-07-01,6,False,exponential,313.37368729958985,0.4050272195607974,0.0,0.9631954211495798,False,
Nabiye 11-23,ABWI100023606603W400,6,2026-01-01,6,False,exponential,118.24999997970335,1.8611416957884395e-18,0.0,0.0,True,low R2 (0.00)
Nabiye 11-23,ABWI100032306603W400,1,2022-12-01,5,True,harmonic,811.6959729471496,0.23720743860441992,1.0,0.3523505255256457,True,short cycle (<6mo); low R2 (0.35)
Nabiye 11-23,ABWI100032306603W400,2,2023-05-01,10,False,harmonic,653.9544268567587,0.285369732476737,1.0,0.21967409765385704,True,low R2 (0.22)
Nabiye 11-23,ABWI100032306603W400,3,2024-03-01,7,False,harmonic,404.1564208088323,0.008227635402476717,1.0,0.0012597312159366991,True,low R2 (0.00)
Nabiye 11-23,ABWI100032306603W400,4,2024-10-01,11,False,exponential,356.09090855740743,3.643425344624507e-23,0.0,0.0,True,low R2 (0.00)
Nabiye 11-23,ABWI100032306603W400,5,2025-09-01,10,False,hyperbolic,941.3526450879253,13.259461222996348,1.9999999999999833,0.828700558323209,True,very high Di (13.26/month); b pinned at bound (2.000)
Nabiye 11-23,ABWI100032406603W400,1,2022-05-01,5,True,harmonic,202.09422905016598,0.07891202566089751,1.0,0.10073303300944192,True,short cycle (<6mo); low R2 (0.10)
Nabiye 11-23,ABWI100032406603W400,2,2022-10-01,6,False,harmonic,125.70217110872687,0.014604670343583868,1.0,0.0024115929532982916,True,low R2 (0.00)
Nabiye 11-23,ABWI100032406603W400,3,2023-04-01,8,False,exponential,200.11131011317,0.3626240865483931,0.0,0.9271192448872065,False,
Nabiye 11-23,ABWI100032406603W400,4,2023-12-01,9,False,exponential,165.23253607408842,0.18847696790143453,0.0,0.6901762590033711,False,
Nabiye 11-23,ABWI100032406603W400,5,2024-09-01,6,False,harmonic,131.6322391511384,0.9566831956107733,1.0,0.8251237430267293,False,
Nabiye 11-23,ABWI100032406603W400,6,2025-03-01,5,True,harmonic,73.90909227392154,1.4749486232870987,1.0,0.8664480947755626,True,short cycle (<6mo)
Nabiye 11-23,ABWI100032406603W400,7,2025-08-01,9,False,exponential,36.54444444487588,2.7418176101318744e-20,0.0,0.0,True,low R2 (0.00)
Nabiye 11-23,ABWI100041306603W402,1,2022-07-01,6,False,exponential,635.8668412339412,0.17549481905742706,0.0,0.497037935972824,True,low R2 (0.50)
Nabiye 11-23,ABWI100041306603W402,2,2023-01-01,4,True,harmonic,751.7444707028478,0.21152174760241696,1.0,0.29332429648200165,True,short cycle (<6mo); low R2 (0.29)
Nabiye 11-23,ABWI100041306603W402,3,2023-05-01,5,True,exponential,988.3238285962707,0.2772595727962512,0.0,0.7782638108636469,True,short cycle (<6mo)
Nabiye 11-23,ABWI100041306603W402,4,2023-10-01,10,False,exponential,686.7799996006738,4.6416857357623235e-15,0.0,-3.108624468950438e-14,True,low R2 (-0.00)
Nabiye 11-23,ABWI100041306603W402,5,2024-08-01,12,False,hyperbolic,1326.9668514800906,0.5228270768239961,1.999999999999998,0.8002637760043756,True,b pinned at bound (2.000)
Nabiye 11-23,ABWI100041306603W402,6,2025-08-01,11,False,harmonic,372.42290858833366,0.30792099973614323,1.0,0.43490678837039676,True,low R2 (0.43)
Nabiye 11-23,ABWI100042406603W400,1,2022-05-01,9,False,harmonic,236.6128711027221,0.19498366826315203,1.0,0.43366053954726724,True,low R2 (0.43)
Nabiye 11-23,ABWI100042406603W400,2,2023-02-01,6,False,exponential,190.23614414993187,0.22747736420112005,0.0,0.6221314477135659,False,
Nabiye 11-23,ABWI100042406603W400,3,2023-08-01,7,False,exponential,77.51428571428578,2.528423643302515e-16,0.0,-8.881784197001252e-16,True,low R2 (-0.00)
Nabiye 11-23,ABWI100042406603W400,4,2024-03-01,8,False,harmonic,115.60071367310233,0.07436631580273391,1.0,0.0070006452067550295,True,low R2 (0.01)
Nabiye 11-23,ABWI100042406603W400,5,2024-11-01,7,False,exponential,181.88481815141674,0.949543348382353,0.0,0.961187173778477,False,
Nabiye 11-23,ABWI100042406603W400,6,2025-06-01,9,False,harmonic,74.57498502911173,1.5630544289070207,1.0,0.11361855473457994,True,low R2 (0.11)
Nabiye 11-23,ABWI100042406603W400,7,2026-03-01,4,True,exponential,69.66872448528268,0.4710628631736927,0.0,0.7641784302368799,True,short cycle (<6mo)
Nabiye 11-23,ABWI100043106602W400,1,2023-05-01,4,True,exponential,753.3436877310521,0.26992285035599667,0.0,0.8919855274597264,True,short cycle (<6mo)
Nabiye 11-23,ABWI100043606603W400,1,2022-09-01,9,False,hyperbolic,226.5074462979388,0.9985086688621394,1.9999999999999973,0.6632726857505101,True,b pinned at bound (2.000)
Nabiye 11-23,ABWI100043606603W400,2,2023-06-01,5,True,exponential,123.77606215264969,0.35084244309243084,0.0,0.7588984249081856,True,short cycle (<6mo)
Nabiye 11-23,ABWI100043606603W400,3,2023-11-01,6,False,harmonic,36.183333333333444,7.087378807995241e-24,1.0,0.0,True,low R2 (0.00)
Nabiye 11-23,ABWI100043606603W400,4,2024-05-01,8,False,harmonic,308.6354427936411,0.8935895427401261,1.0,0.6624007839142654,False,
Nabiye 11-23,ABWI100043606603W400,5,2025-01-01,4,True,harmonic,177.8801113032324,0.5695710293608979,1.0,0.3099462654999787,True,short cycle (<6mo); low R2 (0.31)
Nabiye 11-23,ABWI100043606603W400,6,2025-05-01,8,False,harmonic,229.98140098351703,0.1340585711313097,1.0,0.8979481463765473,False,
Nabiye 11-23,ABWI100043606603W400,7,2026-01-01,2,True,,,,,,True,too few data points to fit
Nabiye 11-23,ABWI100051306603W400,1,2022-07-01,6,False,harmonic,440.3699602208559,0.012869668104945059,1.0,0.0009266813719953637,True,low R2 (0.00)
Nabiye 11-23,ABWI100051306603W400,2,2023-01-01,10,False,hyperbolic,611.1109727656449,0.8331747342499699,1.9999999999999887,0.5774652086768826,True,b pinned at bound (2.000)
Nabiye 11-23,ABWI100051306603W400,3,2023-11-01,9,False,exponential,698.5333333333333,5.96879423923102e-23,0.0,0.0,True,low R2 (0.00)
Nabiye 11-23,ABWI100051306603W400,4,2024-08-01,12,False,exponential,1677.0491808818413,0.111470426560616,0.0,0.8942334973225335,False,
Nabiye 11-23,ABWI100051306603W400,5,2025-08-01,8,False,exponential,609.7656275657466,0.25785570628848475,0.0,0.7434562081508402,False,
Nabiye 11-23,ABWI100051306603W400,6,2026-04-01,3,True,harmonic,195.51615944075243,0.9640299234619095,1.0,0.7403096749412059,True,short cycle (<6mo)
Nabiye 11-23,ABWI100051906602W400,1,2022-08-01,9,False,harmonic,1316.4123923768864,0.2641403203345096,1.0,0.32209926597405325,True,low R2 (0.32)
Nabiye 11-23,ABWI100051906602W400,2,2023-05-01,5,True,exponential,1302.8221662617957,0.3499833725802772,0.0,0.8944471657963566,True,short cycle (<6mo)
