Battery,FromToID,cycle_number,cycle_start,duration_months,short_cycle,model,qi,Di,b,r_squared,low_confidence,low_confidence_reason,EUR,hc_sequence,NPV,IRR,payback_months
Mahihkan Battery 02-21,ABWI100120406604W400,1,2023-03-01,6,False,exponential,378.966764896624,0.3803739936100818,0.0,0.820533905617609,False,,1075.5292703900498,1,160395.1792885392,2272.657224173839,1.0
Mahihkan Battery 02-21,ABWI100120406604W400,3,2024-09-01,10,False,harmonic,416.27165010255214,0.7227640976681307,1.0,0.8321388048652346,False,,1420.257552636218,2,271496.90985213016,8541.566759508303,1.0
Mahihkan Battery 02-21,ABWI100120406604W400,4,2025-07-01,7,False,exponential,243.9079363885521,0.5652116325304234,0.0,0.8219390153837971,False,,554.1083793711243,3,-13885.395720269265,-0.4562494673208647,
Mahihkan Battery 02-21,ABWI100120906604W400,2,2023-02-01,9,False,harmonic,792.9224475641705,0.5235252035996628,1.0,0.5879665571045333,False,,2998.9271354386588,1,795833.654553583,,0.0
Mahihkan Battery 02-21,ABWI100120906604W400,3,2023-11-01,7,False,harmonic,1427.2312675635374,0.9344599578088156,1.0,0.9399831373251673,False,,3806.639204013968,2,1072974.471052985,,0.0
Mahihkan Battery 02-21,ABWI100120906604W400,5,2025-07-01,12,False,exponential,1106.118347973525,0.1669347592929127,0.0,0.778042237195625,False,,6223.950073736124,3,1850665.0678958152,,0.0
Mahihkan Battery 02-21,ABWI100121006604W400,1,2022-08-01,14,False,exponential,624.6213117176275,0.1148299235333601,0.0,0.8335373148698856,False,,4604.160041312172,1,1304267.0008264456,,0.0
Mahihkan Battery 02-21,ABWI100121006604W400,3,2024-06-01,23,False,hyperbolic,513.5544681132362,0.2897923068863021,0.5544144862568133,0.9356580947120892,False,,3082.8086428184765,2,798999.5187632455,1905957976.2663617,1.0
Mahihkan Battery 02-21,ABWI100121506504W400,1,2023-07-01,8,False,harmonic,392.5856637028234,0.75558375741978,1.0,0.5500512608014315,False,,1205.857370853597,1,202033.23129035553,1783.8122215149137,1.0
Mahihkan Battery 02-21,ABWI100121506504W400,3,2025-06-01,13,False,exponential,281.4814515542063,0.0303960997614131,0.0,0.6490311130499987,False,,3068.9732203578124,2,795811.4084091611,1658.3070298805471,2.0
Mahihkan Battery 02-21,ABWI100121506604W400,2,2024-06-01,7,False,exponential,256.9867691896858,0.1120333502256346,0.0,0.8892819573860833,False,,1317.916853864501,1,237873.86164843407,206.05366106359986,2.0
Mahihkan Battery 02-21,ABWI100121506604W400,3,2025-01-01,18,False,harmonic,195.4373118672442,0.0554956060433083,1.0,0.6164920998029781,False,,2488.6465935312144,2,595880.8006418943,67.89260358707857,3.0
Mahihkan Battery 02-21,ABWI100122206504W400,2,2024-06-01,11,False,harmonic,53.54949432005977,1.963922697059505,1.0,0.934796892298014,False,,117.73593871652564,1,-160716.8134584905,-0.9907669394374314,
Mahihkan Battery 02-21,ABWI100122806504W400,1,2024-06-01,19,False,exponential,245.43988897490448,0.0402009377690448,0.0,0.5476403767511054,False,,3326.936645862609,1,861069.8832583845,391.4762072452095,2.0
Mahihkan Battery 02-21,ABWI100122806504W400,2,2026-01-01,6,False,exponential,205.23438793241704,0.0787395196694366,0.0,0.6480857420588916,False,,1020.5404990526232,2,139829.98151623856,32.680228381906126,3.0
Mahihkan Battery 02-21,ABWI100122806604W400,2,2023-07-01,8,False,exponential,387.1900772040371,0.2239522223243078,0.0,0.8468583200785371,False,,1608.0468465613562,1,335012.9496208548,24955.50510148893,1.0
Mahihkan Battery 02-21,ABWI100122806604W400,5,2025-05-01,10,False,exponential,257.53555126592954,0.3364295127645654,0.0,0.8614258366601953,False,,870.2921025924343,2,90115.49552492543,15.71373764578496,3.0
Mahihkan Battery 02-21,ABWI100123406504W400,1,2024-11-01,6,False,exponential,135.4434278441033,0.0850083258976082,0.0,0.7276933250775117,False,,664.0170578719587,1,21142.849310774127,0.920424876535439,5.0
Mahihkan Battery 02-21,ABWI100123406504W400,3,2025-11-01,8,False,harmonic,191.2575701038578,0.0848592211486222,1.0,0.5184879449680806,False,,1207.2979032760943,2,199250.16767981305,32.528410834516265,3.0
Mahihkan Battery 02-21,ABWI100130306604W400,2,2023-03-01,10,False,harmonic,591.6097391303966,0.2821165867037689,1.0,0.7506782735319075,False,,3042.440927177281,1,804634.9463270523,,0.0
Mahihkan Battery 02-21,ABWI100130306604W400,4,2024-07-01,24,False,exponential,1119.1961946049312,0.0561930827987544,0.0,0.7833842547043512,False,,15164.844518100204,2,4597437.420876985,,0.0
Mahihkan Battery 02-21,ABWI100130406604W400,1,2022-12-01,11,False,harmonic,278.7841858323393,0.3425812271370847,1.0,0.7804501266862678,False,,1388.804782525352,1,257965.51247714076,122.07825435072006,2.0
Mahihkan Battery 02-21,ABWI100130406604W400,2,2023-11-01,20,False,harmonic,195.44777975220853,0.1083656461776433,1.0,0.7948893874822516,False,,2147.792508942084,2,486371.87682405964,42.50010857398587,3.0
Mahihkan Battery 02-21,ABWI100130906604W400,2,2024-05-01,8,False,exponential,1463.7340930051544,0.14863254181591,0.0,0.852000481003927,False,,7370.829071846657,1,2245490.256503775,,0.0
Mahihkan Battery 02-21,ABWI100130906604W400,4,2025-05-01,14,False,exponential,826.4373522519479,0.1313723536750699,0.0,0.7656365277347437,False,,5646.073683434564,2,1648065.585179943,,0.0
Mahihkan Battery 02-21,ABWI100131506504W400,3,2023-07-01,16,False,exponential,212.11360217822192,0.1189801536613118,0.0,0.8732660480167266,False,,1609.1406609279402,1,324115.70723067824,49.09389648707169,3.0
Mahihkan Battery 02-21,ABWI100131506504W400,5,2025-06-01,10,False,exponential,175.06650356827203,0.1683881933708627,0.0,0.816216303472661,False,,919.927442301538,2,104181.84304607793,6.63200128653089,4.0
Mahihkan Battery 02-21,ABWI100132206504W400,1,2022-06-01,8,False,exponential,110.8380648799314,0.2201631455153058,0.0,0.9365468847819086,False,,464.5151208392609,1,-45472.09972483609,-0.666108024728559,
Mahihkan Battery 02-21,ABWI100132206504W400,3,2023-07-01,17,False,harmonic,36.07508185486181,0.6265785588374795,1.0,0.6462533317448542,False,,159.66821068494676,2,-147749.22086798126,-0.8957630539666158,
Mahihkan Battery 02-21,ABWI100132606504W400,7,2025-06-01,10,False,harmonic,14.00048540257034,1.293294841627098,1.0,0.6387880239864079,False,,36.35361457859541,1,-187886.70529454885,-0.9990882112563025,
Mahihkan Battery 02-21,ABWI100132806604W400,2,2023-12-01,19,False,exponential,395.7562249974813,0.1352047494449383,0.0,0.8707129176875639,False,,2889.6458344410594,1,739686.9895167185,122070.97644930998,1.0
Mahihkan Battery 02-21,ABWI100133406504W400,2,2025-04-01,15,False,harmonic,332.759414419908,0.1399004394550273,1.0,0.8043891999157053,False,,2806.094971579276,1,710700.9968742748,4993.873614283727,1.0
Mahihkan Battery 02-21,ABWI100133506504W400,2,2022-09-01,10,False,exponential,96.32523271556217,0.1080365295872301,0.0,0.7125409750048847,False,,621.3118699461833,1,4708.418081070049,0.19031086722176904,9.0
Mahihkan Battery 02-21,ABWI100133506504W400,6,2025-04-01,8,False,exponential,251.7014324341227,0.2591948974260934,0.0,0.9103173539611864,False,,963.7614410910946,2,121044.39120659084,30.600233399092463,2.0
Mahihkan Battery 02-21,ABWI100133506504W400,7,2025-12-01,7,False,harmonic,65.46137032053025,0.1902158190756521,1.0,0.6017839693449636,False,,310.85786576840184,3,-96665.5979064873,-0.9272592234581662,
Mahihkan Battery 02-21,ABWI100141606604W400,5,2026-01-01,6,False,exponential,182.78134889219933,0.3714346828154298,0.0,0.7556333454591083,False,,525.6943018352406,1,-23875.44885963507,-0.582236858224898,
Mahihkan Battery 02-21,ABWI100142106604W400,3,2023-12-01,11,False,harmonic,159.96816587542733,0.2184096037610859,1.0,0.6925441576562827,False,,955.9837952601345,1,114436.04176431836,5.200684900053675,5.0
Mahihkan Battery 02-21,ABWI100142106604W400,4,2024-11-01,8,False,harmonic,584.9942497573016,0.4651004012093858,1.0,0.7184162506428291,False,,2203.7954768328245,2,533047.5017877124,,1.0
Mahihkan Battery 02-21,ABWI100142206604W400,2,2024-07-01,14,False,harmonic,1781.8524547806796,0.6776911161189194,1.0,0.9115510869136506,False,,7081.171220661573,1,2131772.837066409,,0.0
Mahihkan Battery 02-21,ABWI100142606504W400,1,2022-11-01,9,False,exponential,210.84949590237943,0.157745838036714,0.0,0.9166710456604268,False,,1095.4984401108643,1,162771.12529449782,25.48641879133969,3.0
Mahihkan Battery 02-21,ABWI100142706504W400,6,2025-05-01,14,False,harmonic,613.297276646726,0.0578469865366862,1.0,0.7726247951010291,False,,6428.923646100791,1,1882458.6729747655,,0.0
Mahihkan Battery 02-21,ABWI100142906504W400,1,2022-09-01,6,False,exponential,421.2376371636816,1.0265755849484846,0.0,0.9981502800014506,False,,654.9829934395924,1,21098.3671664535,13.69472061552865,2.0
Mahihkan Battery 02-21,ABWI100142906504W400,2,2023-03-01,13,False,harmonic,241.209752416233,1.6139075920530588,1.0,0.8199192210233562,False,,604.6292344826957,2,870.6775468445098,0.12318423635756703,11.0
Mahihkan Battery 02-21,ABWI100142906504W400,4,2024-08-01,6,False,harmonic,65.496968235376,0.1135857116580202,1.0,0.6374723834770761,False,,313.3446534126272,3,-95631.33879588157,-0.9464370752906937,
Mahihkan Battery 02-21,ABWI100151506504W400,2,2023-06-01,6,False,harmonic,19.5682022797414,1.0792013403332712,1.0,0.9619147496196264,False,,46.53284202154356,1,-184399.00659567944,-0.9999826550067855,
Mahihkan Battery 02-21,ABWI100151506504W400,6,2026-01-01,6,False,exponential,188.0641298976208,0.4230909195054409,0.0,0.7895172495728119,False,,502.08747408602966,2,-31631.650165673047,-0.72355598014555,
Mahihkan Battery 02-21,ABWI100151506604W400,3,2023-10-01,16,False,harmonic,1021.2690567121748,0.5746539416734485,1.0,0.8726740689868042,False,,4633.92019770754,1,1317991.1119319685,,0.0
Mahihkan Battery 02-21,ABWI100151506604W400,4,2025-02-01,8,False,exponential,250.2991786206881,0.1580129544861601,0.0,0.716109271889235,False,,1228.7218906480562,2,207812.20035582688,99.97293761310472,2.0
Mahihkan Battery 02-21,ABWI100151506604W400,5,2025-10-01,9,False,harmonic,391.4197623799212,0.3349903759233171,1.0,0.8254017996297047,False,,1781.2618646783703,3,390165.7245435114,21019.214857474166,1.0
Mahihkan Battery 02-21,ABWI100152006604W400,1,2023-12-01,8,False,exponential,731.6302078267755,0.3839712646354443,0.0,0.8257894369080157,False,,2188.2682844114365,1,531721.3459905204,,0.0
Mahihkan Battery 02-21,ABWI100152106504W400,6,2025-08-01,6,False,exponential,169.39770760979562,0.5483384822261169,0.0,0.8858082261189406,False,,386.3794080255333,1,-70179.6297537303,-0.9705033021231282,
Mahihkan Battery 02-21,ABWI100152106604W400,2,2023-12-01,7,False,exponential,216.47769149768533,0.3466506779378541,0.0,0.9174702555489176,False,,673.6830185771469,1,25287.769777581336,1.6800600987489642,4.0
Mahihkan Battery 02-21,ABWI100152106604W400,4,2025-03-01,13,False,exponential,245.84110530366613,0.0961714016933243,0.0,0.7011907317686975,False,,1913.178129199804,2,425157.01784901676,200.80639143158234,2.0
Mahihkan Battery 02-21,ABWI100152706504W400,2,2025-06-01,13,False,harmonic,542.0542043337429,0.0618668032629033,1.0,0.578912463340197,False,,5293.471083374242,1,1520641.911906065,,1.0
Mahihkan Battery 02-21,ABWI100152806504W400,1,2023-06-01,8,False,harmonic,162.97727137151074,0.1502730102130756,1.0,0.5461574551696113,False,,902.2914534513312,1,98833.43285750812,6.380028980700429,4.0
Mahihkan Battery 02-21,ABWI100152806504W400,2,2024-02-01,6,False,exponential,211.9382406553852,0.3347378913719476,0.0,0.8618792253127935,False,,645.0359930211496,2,15960.749223636598,1.0273060332879878,4.0
Mahihkan Battery 02-21,ABWI100152806604W400,2,2023-04-01,6,False,harmonic,98.67638717808,0.2991854897512796,1.0,0.745992245796673,False,,372.8206878372638,1,-75552.75505724136,-0.9122672661733262,
Mahihkan Battery 02-21,ABWI100152806604W400,3,2023-10-01,7,False,harmonic,69.69572186146027,0.3071539310659378,1.0,0.5594669930934406,False,,285.73403598588686,2,-104874.55994797064,-0.9540397804585139,
Mahihkan Battery 02-21,ABWI100152806604W400,4,2024-05-01,13,False,exponential,58.307553646296704,0.095972002886034,0.0,0.6986240845307976,False,,454.183944431929,3,-51592.23685496021,-0.463802410667998,
Mahihkan Battery 02-21,ABWI100160306604W400,1,2022-10-01,8,False,harmonic,59.30473839610568,1.4787068122522642,1.0,0.673647117004206,False,,135.99939224545128,1,-154499.45422560128,-0.9970312565581918,
Mahihkan Battery 02-21,ABWI100160406604W400,3,2025-03-01,16,False,harmonic,808.7315216557413,0.0834523453514391,1.0,0.5195111708170836,False,,8454.813148546202,1,2527036.2250297945,,0.0
Mahihkan Battery 02-21,ABWI100161006504W402,2,2023-10-01,27,False,exponential,392.1102577861443,0.0512221730988833,0.0,0.6446806651557807,False,,5883.132028894062,1,1645585.851359427,267513.60086060804,1.0
Mahihkan Battery 02-21,ABWI100161006604W400,1,2022-10-01,20,False,harmonic,2204.4510511624417,0.1817610815069702,1.0,0.8552828685649484,False,,19497.12384848792,1,6061710.097415785,,0.0
Mahihkan Battery 02-21,ABWI100161006604W400,5,2026-01-01,6,False,exponential,1007.8300721831708,0.268162459073189,0.0,0.9077068022808632,False,,3427.356349799759,2,945993.9641325906,,0.0
Mahihkan Battery 02-21,ABWI100161606504W400,1,2022-05-01,6,False,exponential,805.9864190267613,0.2418448359059855,0.0,0.9032870843079164,False,,2872.7409285000995,1,760029.817088348,,0.0
Mahihkan Battery 02-21,ABWI100161606504W400,3,2023-12-01,21,False,exponential,335.5364479477836,0.0390946811723719,0.0,0.6888613256767808,False,,4900.883113744722,2,1353745.981158325,15125.491365932281,1.0
Mahihkan Battery 02-21,ABWI100161606604W400,1,2022-08-01,10,False,harmonic,224.391944355262,1.00081199400098,1.0,0.6198635860538013,False,,656.9857361957853,1,18551.570481454863,0.7754402962040123,7.0
Mahihkan Battery 02-21,ABWI100161606604W400,4,2025-01-01,10,False,harmonic,284.97013839355054,0.182150859187277,1.0,0.7603988593293802,False,,1718.537614698785,2,366279.6758500077,462.9300389611591,2.0
Mahihkan Battery 02-21,ABWI100161606604W400,5,2025-11-01,8,False,exponential,158.4064053379063,0.095603899252176,0.0,0.6772359602428417,False,,928.7753526970198,3,107502.2040327658,7.283863009439658,4.0
Mahihkan Battery 02-21,ABWI100162706504W400,2,2022-12-01,10,False,harmonic,343.40778441455546,0.323659264528612,1.0,0.8539800439636103,False,,1671.6813080550944,1,352397.323767718,1899.6427669510786,1.0
Mahihkan Battery 02-21,ABWI100162706504W400,4,2024-03-01,28,False,harmonic,382.9336017823267,0.0420840887777469,1.0,0.7725894659874375,False,,7189.03153308837,2,2025838.897805319,176837.505529256,1.0
Mahihkan Battery 02-21,ABWI100162806504W400,2,2022-12-01,6,False,harmonic,564.9298975870994,0.9139107752484514,1.0,0.7652993571004113,False,,1433.631685578796,1,280341.4131961963,,1.0
Mahihkan Battery 02-21,ABWI100162906504W400,3,2024-12-01,19,False,exponential,331.6874636256833,0.0244739427764937,0.0,0.8405711030043428,False,,5101.730497496204,1,1421169.053279493,15053.799880046738,1.0
Mahihkan Battery 02-21,ABWI100163306504W400,2,2024-03-01,13,False,harmonic,985.8372859261872,0.3066676052351434,1.0,0.8042248064605856,False,,5583.272200639007,1,1631156.2507081814,,0.0
Mahihkan Battery 02-21,ABWI100163306504W400,4,2025-09-01,10,False,harmonic,688.2456468617104,0.0809203838217749,1.0,0.6714086592969426,False,,5199.769701437626,2,1508157.9395919594,,0.0
Mahihkan Battery 02-21,ABWI102010806604W400,1,2022-12-01,7,False,exponential,351.29701659679904,0.1919510597988038,0.0,0.8038077958780201,False,,1486.6484775931765,1,295115.8838999938,5040.852161483369,1.0
Mahihkan Battery 02-21,ABWI102010806604W400,4,2024-08-01,11,False,harmonic,271.9160318167795,0.0505569398269391,1.0,0.6322277731521784,False,,2427.5923120927805,2,593782.5270855244,933.5477357132512,2.0
Mahihkan Battery 02-21,ABWI102010806604W400,5,2025-07-01,7,False,exponential,340.0060146483157,0.4405541577229374,0.0,0.7437116208834906,False,,910.5291481389896,3,105128.6195360554,144.25777880697342,2.0
Mahihkan Battery 02-21,ABWI102011506604W402,1,2023-06-01,19,False,exponential,2515.6095245618385,0.0657839134260225,0.0,0.8095006465911421,False,,28190.49140640798,1,8842713.89639113,,0.0
Mahihkan Battery 02-21,ABWI102011506604W402,2,2025-01-01,7,False,harmonic,1327.9096222996595,0.2622008675783632,1.0,0.7702056408640238,False,,5733.124957405175,2,1707641.9642311914,,0.0
Mahihkan Battery 02-21,ABWI102011606604W400,2,2024-05-01,26,False,exponential,448.9940908377997,0.0550486998364808,0.0,0.7277234287631873,False,,6379.308018477385,1,1808658.3009167784,14939446.175542679,1.0
Mahihkan Battery 02-21,ABWI102012106504W400,1,2022-08-01,11,False,exponential,91.4253436746752,0.2148841102778835,0.0,0.9285466487367304,False,,428.33503383810086,1,-58203.54817867051,-0.6753079294034002,
Mahihkan Battery 02-21,ABWI102012106504W400,4,2024-05-01,26,False,exponential,262.1331058631788,0.030129924737321,0.0,0.6951996059553296,False,,4796.911767558845,2,1294861.3114652743,803.067986529802,2.0
Mahihkan Battery 02-21,ABWI102012206504W400,2,2025-03-01,16,False,exponential,344.57483589269054,0.03202192633255,0.0,0.7760850796737414,False,,4383.517048467,1,1208646.9153853157,25415.739320323217,1.0
Mahihkan Battery 02-21,ABWI102012906504W400,3,2025-05-01,14,False,harmonic,839.0072805327424,0.1085654056270258,1.0,0.8174153287315447,False,,7401.946820876416,1,2205157.2550628153,,0.0
Mahihkan Battery 02-21,ABWI102013306504W403,2,2023-12-01,10,False,harmonic,754.759614106598,0.3136869545673216,1.0,0.8318316596985527,False,,3721.052538470032,1,1029396.1506676637,,0.0
Mahihkan Battery 02-21,ABWI102020306604W400,1,2022-08-01,11,False,exponential,176.06473303226394,0.1571493759149619,0.0,0.7236747205884986,False,,995.7724578028116,1,128415.74653920445,8.52024030261982,4.0
Mahihkan Battery 02-21,ABWI102021506504W400,2,2023-12-01,21,False,exponential,245.67320308627907,0.060551357014969,0.0,0.8912481863999352,False,,3008.944031635904,1,759547.6084313706,309.0108841346881,2.0
Mahihkan Battery 02-21,ABWI102022006604W400,2,2023-06-01,8,False,exponential,665.795439466042,0.5714620288354084,0.0,0.9635868188030808,False,,1513.6909644129885,1,308286.3567457243,,0.0
Mahihkan Battery 02-21,ABWI102022206604W400,4,2025-11-01,8,False,harmonic,278.4441690187895,0.759421287124821,1.0,0.87884766291323,False,,853.3866756301757,1,84526.57549995245,13.321810107836404,3.0
Mahihkan Battery 02-21,ABWI102022906604W400,1,2024-09-01,12,False,harmonic,748.3738648653328,0.7192861453300523,1.0,0.9451213925665708,False,,2734.4151987257706,1,704233.832372778,,0.0
Mahihkan Battery 02-21,ABWI102023406504W400,2,2022-12-01,7,False,harmonic,372.2588512906016,0.3562466137880734,1.0,0.8275555689197311,False,,1450.0645030615565,1,283001.90862409596,6050.381302178988,1.0
