Battery,FromToID,cycle_number,cycle_start,duration_months,short_cycle,model,qi,Di,b,r_squared,low_confidence,low_confidence_reason,EUR,hc_sequence
Mahihkan Battery 02-21,ABWI108062806504W400,2,2024-03-01,9,False,harmonic,103.45335588715454,0.4166184081852339,1.0,0.8525690574117426,False,,386.890801313468,1
Mahihkan Battery 02-21,ABWI108062806504W400,3,2024-12-01,7,False,harmonic,42.48836514604464,0.8254205664242024,1.0,0.9024068697048496,False,,98.505991667025,2
Mahihkan Battery 02-21,ABWI108071506504W400,1,2022-06-01,10,False,harmonic,653.6824052435009,0.2145707636892848,1.0,0.7344743578018571,False,,3491.367748635749,1
Mahihkan Battery 02-21,ABWI108071506504W400,5,2024-11-01,6,False,exponential,97.02531293171096,0.3266217496609784,0.0,0.9679304888013186,False,,255.20283604447908,2
Mahihkan Battery 02-21,ABWI108072206504W400,2,2023-02-01,10,False,harmonic,253.0092707110209,0.9622796224965312,1.0,0.8470364409249496,False,,621.2970423210091,1
Mahihkan Battery 02-21,ABWI108072206504W400,3,2023-12-01,9,False,exponential,146.6337626767615,0.3458312488831925,0.0,0.8647641250703043,False,,405.13968716622765,2
Mahihkan Battery 02-21,ABWI108072206504W400,4,2024-09-01,8,False,exponential,93.47600233897128,0.335311381554925,0.0,0.759249632558721,False,,259.7076713811473,3
Mahihkan Battery 02-21,ABWI108072706504W400,2,2022-12-01,8,False,exponential,374.282505564201,0.223527836771577,0.0,0.79659280994457,False,,1394.3725146502557,1
Mahihkan Battery 02-21,ABWI108072706504W400,5,2025-05-01,8,False,exponential,200.8760213257492,1.0537737527958555,0.0,0.9458853160758556,False,,190.5837886520465,2
Mahihkan Battery 02-21,ABWI108073406504W400,3,2024-02-01,7,False,exponential,356.5069800873653,0.2675690718207031,0.0,0.7612969046546023,False,,1127.650907186665,1
Mahihkan Battery 02-21,ABWI108073506504W400,2,2022-11-01,8,False,harmonic,243.5625343839721,0.2649792595752378,1.0,0.5956547955107678,False,,1045.8197254124257,1
Mahihkan Battery 02-21,ABWI108081506504W400,3,2024-08-01,21,False,hyperbolic,410.8718820664412,0.908526751736068,1.579959499752786,0.9540861388124834,False,,1975.3910943969474,1
Mahihkan Battery 02-21,ABWI108082706504W400,1,2022-05-01,8,False,harmonic,440.0455741184628,0.3134794025969704,1.0,0.5572320226970501,False,,1761.7004349884362,1
Mahihkan Battery 02-21,ABWI108082706504W400,3,2024-04-01,8,False,exponential,538.5667444362524,0.19439853579678,0.0,0.9036568174671872,False,,2185.451541716972,2
Mahihkan Battery 02-21,ABWI108082906504W400,1,2023-08-01,16,False,harmonic,437.6543052058676,0.1322220445415577,1.0,0.732678126595945,False,,3761.500062840125,1
Mahihkan Battery 02-21,ABWI108083406504W400,1,2022-07-01,11,False,exponential,475.397951958184,0.2011577484202846,0.0,0.8737878811630644,False,,2104.7607816613813,1
Mahihkan Battery 02-21,ABWI108083406504W400,3,2023-11-01,7,False,harmonic,111.9787838659907,1.2357048476156758,1.0,0.793925278289426,False,,205.4296576439176,2
Mahihkan Battery 02-21,ABWI108091006504W400,2,2024-03-01,9,False,exponential,220.76437223638823,0.2353599393571968,0.0,0.7361367863494075,False,,825.1997870669554,1
Mahihkan Battery 02-21,ABWI108091006504W400,3,2024-12-01,11,False,exponential,125.17857251828256,0.126223648897557,0.0,0.8691014588836646,False,,744.3267095958972,2
Mahihkan Battery 02-21,ABWI108091506504W400,1,2022-12-01,15,False,exponential,267.51131625056854,0.3475863494042941,0.0,0.9135370514560212,False,,765.4379746309487,1
Mahihkan Battery 02-21,ABWI108091506504W400,4,2024-12-01,7,False,exponential,192.289852074064,0.3835236428804496,0.0,0.8731775588221771,False,,467.1608212790627,2
Mahihkan Battery 02-21,ABWI108091606504W400,6,2025-03-01,11,False,exponential,51.78310874124382,0.5448070426222974,0.0,0.8947429179911759,False,,94.8112445560667,1
Mahihkan Battery 02-21,ABWI108092706504W400,2,2024-12-01,19,False,exponential,314.6365071548396,0.0267818824726027,0.0,0.5227064525321399,False,,4685.345145762255,1
Mahihkan Battery 02-21,ABWI108100306604W400,5,2024-11-01,17,False,exponential,544.7785524412935,0.1727755437954363,0.0,0.8762480125056591,False,,2985.9389678230564,1
Mahihkan Battery 02-21,ABWI108101006504W400,4,2024-12-01,9,False,exponential,197.6885918148681,0.2860693779090755,0.0,0.9171367299080284,False,,638.4052552356161,1
Mahihkan Battery 02-21,ABWI108101406504W400,5,2025-05-01,6,False,exponential,153.59566784561932,0.3915803358299276,0.0,0.8829327082230153,False,,354.8180932743284,1
Mahihkan Battery 02-21,ABWI108102106504W400,3,2025-07-01,6,False,exponential,46.78265206610502,0.264891871942605,0.0,0.790978677749307,False,,140.57162070070072,1
Mahihkan Battery 02-21,ABWI108102206504W400,4,2024-01-01,12,False,exponential,192.2591309507828,0.0716722200367097,0.0,0.8803899947198609,False,,1547.4304851568436,1
Mahihkan Battery 02-21,ABWI108102806504W400,1,2022-06-01,7,False,exponential,345.387686460482,0.4072643107483035,0.0,0.953480463606512,False,,799.0534399938897,1
Mahihkan Battery 02-21,ABWI108102806504W400,2,2023-01-01,10,False,exponential,344.6033852416988,0.3054658808781617,0.0,0.5744632700123178,False,,1074.94556763167,2
Mahihkan Battery 02-21,ABWI108111006504W400,1,2024-01-01,8,False,exponential,318.7871000393473,0.7365467866398376,0.0,0.8352422605506027,False,,431.61835901341,1
Mahihkan Battery 02-21,ABWI108112206504W400,1,2022-07-01,34,False,exponential,343.687033999415,0.2150736483879696,0.0,0.8580653593099559,False,,1596.9308545884946,1
Mahihkan Battery 02-21,ABWI108112206504W400,2,2025-05-01,7,False,harmonic,308.6364944821524,0.1644162342361263,1.0,0.7735588534179699,False,,1437.7074097671305,2
Mahihkan Battery 02-21,ABWI108112206504W400,3,2025-12-01,7,False,exponential,270.3198977072676,0.0669363399553647,0.0,0.5856270551466175,False,,1510.7628169823743,3
Mahihkan Battery 02-21,ABWI108112606504W400,3,2025-03-01,6,False,exponential,229.3350873895874,0.6169816377839323,0.0,0.9862607251414244,False,,362.53237816833285,1
Mahihkan Battery 02-21,ABWI108112806504W400,1,2022-05-01,10,False,exponential,132.2787178593021,0.1729941349296125,0.0,0.7310035753649862,False,,629.0755926552231,1
Mahihkan Battery 02-21,ABWI108112806504W400,3,2023-11-01,12,False,exponential,118.13904335079454,0.3347520817152248,0.0,0.9493326810428048,False,,346.5602884438409,2
Mahihkan Battery 02-21,ABWI108112806504W400,5,2025-05-01,6,False,harmonic,6.401579065810512,0.4609107022957605,1.0,0.8006211121877747,False,,18.414996572359936,3
Mahihkan Battery 02-21,ABWI108113406504W400,1,2022-08-01,17,False,exponential,523.6856209861543,0.0575471170872157,0.0,0.8151180478928087,False,,5678.935730505921,1
Mahihkan Battery 02-21,ABWI108120306604W400,7,2026-01-01,6,False,harmonic,381.6484037575273,0.8315144254240504,1.0,0.861330722623799,False,,821.5459709017557,1
Mahihkan Battery 02-21,ABWI108121506504W400,1,2023-08-01,12,False,harmonic,676.521705341704,0.3056017210656238,1.0,0.9390845158817696,False,,3410.4022989954974,1
Mahihkan Battery 02-21,ABWI108122606504W400,2,2022-10-01,9,False,exponential,43.205685668870125,0.3739846506311577,0.0,0.8067767389506959,False,,111.53852551867375,1
Mahihkan Battery 02-21,ABWI108122606504W400,8,2025-05-01,7,False,exponential,52.19522463781604,0.7328180494515901,0.0,0.7866897545995447,False,,70.80382907235285,2
Mahihkan Battery 02-21,ABWI108123506504W400,3,2024-01-01,8,False,exponential,201.6144968777536,0.0725991761034667,0.0,0.7077891633687367,False,,1223.4353268605544,1
Mahihkan Battery 02-21,ABWI108131406504W400,1,2022-07-01,17,False,exponential,123.19360887460108,0.1519540113732125,0.0,0.8870872457980545,False,,749.4947186283226,1
Mahihkan Battery 02-21,ABWI108131406504W400,4,2025-09-01,8,False,exponential,94.43400906045292,0.1984738102940801,0.0,0.7513477124926649,False,,378.558254240555,2
Mahihkan Battery 02-21,ABWI108132606504W400,2,2024-12-01,11,False,hyperbolic,563.1879208924231,0.480155713142493,0.3738710521055302,0.9531408662433762,False,,1571.4942782780624,1
Mahihkan Battery 02-21,ABWI108132606504W400,3,2025-11-01,8,False,exponential,155.58608232674774,0.3332485618317651,0.0,0.9339510253674936,False,,434.4147491484167,2
Mahihkan Battery 02-21,ABWI108132806504W400,1,2024-01-01,30,False,harmonic,332.44046417613094,0.0225796321132653,1.0,0.7285632748290566,False,,7615.313286744263,1
Mahihkan Battery 02-21,ABWI108133406504W400,2,2024-03-01,12,False,harmonic,1322.8110626623445,0.3898202366943518,1.0,0.8507299046201328,False,,5892.859361737812,1
Mahihkan Battery 02-21,ABWI108141006504W400,1,2026-01-01,6,False,exponential,281.5338172826399,0.1111991144822994,0.0,0.5805920736831678,False,,1232.61627306328,1
Mahihkan Battery 02-21,ABWI108141506504W400,2,2023-08-01,14,False,harmonic,143.0221699943795,0.3948135491316191,1.0,0.6474204842973288,False,,679.5881501062985,1
Mahihkan Battery 02-21,ABWI108142806504W400,1,2022-05-01,6,False,exponential,358.9234750516783,0.2632005123807563,0.0,0.8529450751538002,False,,1082.5785816739374,1
Mahihkan Battery 02-21,ABWI108142806504W400,4,2024-02-01,6,False,exponential,284.9698451188678,0.3466168970050389,0.0,0.86492097343965,False,,719.4048278206704,2
Mahihkan Battery 02-21,ABWI108142806504W400,7,2025-08-01,11,False,harmonic,211.73627959007715,0.962208735318859,1.0,0.5384414352761948,False,,539.051291044102,3
Mahihkan Battery 02-21,ABWI108150306604W400,2,2024-04-01,8,False,harmonic,532.0953748130888,0.1442993667664122,1.0,0.7963561002899368,False,,2830.147373301712,1
Mahihkan Battery 02-21,ABWI108150306604W400,3,2024-12-01,19,False,harmonic,659.366125922438,0.4261830634185602,1.0,0.8499675401342552,False,,3416.08740679543,2
Mahihkan Battery 02-21,ABWI108150406604W400,2,2024-05-01,7,False,harmonic,2043.7177833771325,0.4071582591372909,1.0,0.9672134641147458,False,,6766.750361440881,1
Mahihkan Battery 02-21,ABWI108151006504W400,1,2022-07-01,14,False,harmonic,84.30977360673303,0.4132747761544483,1.0,0.6541421212097719,False,,390.63514234678445,1
Mahihkan Battery 02-21,ABWI108151006504W400,5,2025-09-01,10,False,exponential,386.5856927776864,0.1417198004350223,0.0,0.7431084487286796,False,,2066.6153681718524,2
Mahihkan Battery 02-21,ABWI108151406504W400,2,2025-01-01,18,False,harmonic,307.61920858019096,0.0896834640412179,1.0,0.5856510946619327,False,,3296.2734480408462,1
Mahihkan Battery 02-21,ABWI108151606604W400,1,2022-08-01,6,False,exponential,302.50098480051395,0.6670567727218704,0.0,0.8088761633366387,False,,445.1996460739589,1
Mahihkan Battery 02-21,ABWI108152906504W400,1,2022-07-01,8,False,exponential,158.6797603645719,0.3387944174304798,0.0,0.8790719807562647,False,,437.21342271880343,1
Mahihkan Battery 02-21,ABWI108152906504W400,2,2023-03-01,7,False,harmonic,115.96053692786018,0.8525778734146457,1.0,0.8381656347912225,False,,264.0441686423628,2
Mahihkan Battery 02-21,ABWI108152906504W400,4,2025-09-01,10,False,hyperbolic,246.03257285903493,0.4730132993592536,1.9329404545997309,0.9177127521262936,False,,1148.149265159938,3
Mahihkan Battery 02-21,ABWI108160306604W400,3,2024-05-01,10,False,harmonic,462.60932169732496,0.5304928993065937,1.0,0.8366660234326234,False,,1605.7089798378213,1
Mahihkan Battery 02-21,ABWI108160306604W400,4,2025-03-01,16,False,exponential,122.68516243483462,0.1296182000176766,0.0,0.7487092434460727,False,,827.5393609390384,2
Mahihkan Battery 02-21,ABWI108161006504W400,5,2025-03-01,6,False,harmonic,149.63132667934877,0.6432187106987252,1.0,0.5426833048199657,False,,367.76247226628044,1
Mahihkan Battery 02-21,ABWI108161006504W400,6,2025-09-01,10,False,exponential,220.3711043977185,0.2800082833393522,0.0,0.754874546846634,False,,739.1618249872768,2
Mahihkan Battery 02-21,ABWI108161506504W400,2,2023-02-01,15,False,exponential,223.38416205798444,0.1261233909141568,0.0,0.8414268767043152,False,,1504.0787809206495,1
Mahihkan Battery 02-21,ABWI108161606504W400,1,2022-09-01,8,False,harmonic,78.11103812412185,0.6609627387424554,1.0,0.6406557663025245,False,,217.28095446832043,1
Mahihkan Battery 02-21,ABWI108161606504W400,4,2024-11-01,6,False,harmonic,606.5790890301203,1.7444207477221607,1.0,0.9457298827278788,False,,848.2519868790398,2
Mahihkan Battery 02-21,ABWI108161606504W400,5,2025-05-01,14,False,exponential,221.5964861722304,0.121570447657397,0.0,0.8565854964465094,False,,1490.4509358280984,3
Mahihkan Battery 02-21,ABWI108162706504W400,4,2025-04-01,8,False,exponential,117.9692335810298,0.6413728080267027,0.0,0.897209753091064,False,,182.84521171577714,1
Mahihkan Battery 02-21,ABWI108162806504W400,1,2023-04-01,18,False,exponential,1151.1099653734163,0.0809011219391846,0.0,0.7557736860075287,False,,10911.691811132121,1
Mahihkan Battery 02-21,ABWI108162906504W400,3,2023-03-01,7,False,harmonic,112.8502728007139,0.5651726107193651,1.0,0.6019871590787786,False,,319.6063798794183,1
Mahihkan Battery 02-21,ABWI108162906504W400,5,2024-04-01,27,False,harmonic,270.6021516014678,0.0298524486983066,1.0,0.5442841611400346,False,,5358.329547454369,2
Mahihkan Battery 02-21,ABWI108163406504W400,1,2022-09-01,9,False,harmonic,53.9860467283258,0.3106568080931344,1.0,0.5885929452920438,False,,231.80985856493285,1
Mahihkan Battery 02-21,ABWI109010406604W400,1,2022-12-01,19,False,exponential,420.08778077529865,0.0626328020635333,0.0,0.6339264537929786,False,,4666.74179322303,1
Mahihkan Battery 02-21,ABWI109010406604W400,3,2026-01-01,6,False,exponential,535.8115918227853,0.1212178856022388,0.0,0.813547023150134,False,,2284.340675829477,2
Mahihkan Battery 02-21,ABWI109011506504W400,3,2023-09-01,6,False,harmonic,91.18173330631642,0.295284183605522,1.0,0.5088968456812518,False,,314.80309601855225,1
Mahihkan Battery 02-21,ABWI109011506504W400,5,2024-10-01,11,False,hyperbolic,208.36179754620505,1.2070857301015627,1.6326619977981367,0.9572004759467052,False,,641.7205765635592,2
Mahihkan Battery 02-21,ABWI109012106504W400,1,2022-05-01,10,False,harmonic,580.7708065410718,0.1663247377774618,1.0,0.6078476411062332,False,,3420.3681450342265,1
Mahihkan Battery 02-21,ABWI109012706504W400,3,2024-06-01,7,False,harmonic,284.170135343048,0.5258598994354178,1.0,0.8850888814441605,False,,834.1026160730553,1
Mahihkan Battery 02-21,ABWI109013406504W400,1,2022-05-01,31,False,hyperbolic,538.6483465801738,0.1045647746656434,1.7314101700862403,0.8475021601184971,False,,8599.534650068523,1
Mahihkan Battery 02-21,ABWI109020306604W400,1,2022-11-01,14,False,harmonic,358.6573768142409,0.1550638856917719,1.0,0.7853437694234002,False,,2669.1935529036386,1
Mahihkan Battery 02-21,ABWI109021506504W400,6,2024-08-01,10,False,exponential,597.2679348590203,0.2308038210541524,0.0,0.8742553598042994,False,,2330.403152432601,1
Mahihkan Battery 02-21,ABWI109022206504W400,6,2026-01-01,6,False,harmonic,332.69079792524445,0.3623100160875073,1.0,0.8518700684736136,False,,1060.5303064401141,1
Mahihkan Battery 02-21,ABWI109022306504W400,1,2024-05-01,26,False,exponential,220.6469874973141,0.1063739546062545,0.0,0.7339064500284873,False,,1943.7233668749366,1
Mahihkan Battery 02-21,ABWI109023406504W400,1,2022-10-01,14,False,harmonic,389.3646547381773,0.0675848865121569,1.0,0.7490470833980278,False,,3836.1732301725556,1
Mahihkan Battery 02-21,ABWI109023406504W400,2,2023-12-01,10,False,exponential,300.1131422868949,0.1495751703129682,0.0,0.8369225383458402,False,,1556.8343258892744,2
Mahihkan Battery 02-21,ABWI109032206504W400,4,2025-02-01,17,False,harmonic,83.08241802194762,0.0939172183557152,1.0,0.6045663446770746,False,,844.1183859515604,1
Mahihkan Battery 02-21,ABWI109033506504W400,1,2022-05-01,15,False,harmonic,539.4729251571173,0.2783640870999457,1.0,0.5142169520581759,False,,3185.953020099471,1
Mahihkan Battery 02-21,ABWI109042206504W400,3,2023-12-01,15,False,harmonic,441.7851905320442,0.0696718440071301,1.0,0.6207664560668642,False,,4536.53739157531,1
Mahihkan Battery 02-21,ABWI109042206504W400,4,2025-03-01,8,False,exponential,431.823594724116,0.1118516736846791,0.0,0.8531426171710772,False,,2282.8828072751903,2
Mahihkan Battery 02-21,ABWI109042206504W400,5,2025-11-01,8,False,hyperbolic,377.9292766063506,0.6926893099082424,1.8092197277286024,0.9317334320326264,False,,1298.425675687034,3
Mahihkan Battery 02-21,ABWI109042806504W400,1,2023-06-01,18,False,harmonic,350.9199511643103,0.1006068366182979,1.0,0.5558015147971103,False,,3604.9270176288383,1
Mahihkan Battery 02-21,ABWI109043506504W400,1,2022-06-01,14,False,harmonic,526.3514151914115,0.2956424858540074,1.0,0.8289312131905595,False,,2914.203137182163,1
Mahihkan Battery 02-21,ABWI109050306604W400,1,2023-06-01,9,False,exponential,422.0676099649341,0.1035640546072568,0.0,0.8912195193100112,False,,2470.7868507508706,1
Mahihkan Battery 02-21,ABWI109051006604W400,1,2024-06-01,22,False,exponential,4145.174314640237,0.1354410542213427,0.0,0.9864020963946374,False,,29050.0298183512,1
Mahihkan Battery 02-21,ABWI109052206504W400,3,2024-05-01,10,False,exponential,201.71669122624343,0.0717665403594449,0.0,0.5521512581593215,False,,1439.4053774598863,1
Mahihkan Battery 02-21,ABWI109052706504W400,3,2023-05-01,6,False,exponential,343.65016398078734,0.2875861174294697,0.0,0.8250863964878815,False,,982.1496158493616,1
Mahihkan Battery 02-21,ABWI109052706504W400,5,2024-04-01,7,False,exponential,190.3934547437329,0.470527339191837,0.0,0.8126896733150215,False,,389.6196557102229,2
Mahihkan Battery 02-21,ABWI109052806504W400,1,2022-07-01,8,False,exponential,62.4271571555581,0.722968532012677,0.0,0.9726392752231748,False,,86.08266620538888,1
Mahihkan Battery 02-21,ABWI109061506504W400,4,2024-05-01,6,False,harmonic,133.98664707951312,0.5509091753813182,1.0,0.867777921384561,False,,355.0581747375828,1
Mahihkan Battery 02-21,ABWI109061506504W400,5,2024-11-01,8,False,exponential,79.06205689119774,0.1700241973074797,0.0,0.6320171522268143,False,,345.67935982994845,2
Mahihkan Battery 02-21,ABWI109061506504W400,6,2025-07-01,7,False,harmonic,8.57949310366227,1.6163074657594338,1.0,0.515708848272344,False,,13.327263424493534,3
Mahihkan Battery 02-21,ABWI109070306604W400,2,2023-11-01,8,False,harmonic,655.7518572471704,1.1185093865490636,1.0,0.9544148689116096,False,,1346.8913296197663,1
Mahihkan Battery 02-21,ABWI109071506504W400,1,2022-07-01,8,False,exponential,279.87894662497695,0.1482107170513872,0.0,0.874323838438646,False,,1311.4145286162486,1
Mahihkan Battery 02-21,ABWI109071506504W400,3,2024-05-01,8,False,exponential,150.06338099794564,0.1209306276764783,0.0,0.8275979979219781,False,,769.2953458599476,2
Mahihkan Battery 02-21,ABWI109072106504W400,1,2022-12-01,9,False,harmonic,73.28862152892901,0.3371442979081296,1.0,0.5508802846903992,False,,303.20948683206245,1
Mahihkan Battery 02-21,ABWI109072106504W400,2,2023-09-01,11,False,exponential,65.57250208531147,0.1508377623947232,0.0,0.7550046588427158,False,,351.99956734103716,2
Mahihkan Battery 02-21,ABWI109072106504W400,5,2025-12-01,7,False,exponential,49.313725420377104,0.1835321507578165,0.0,0.8087012462518809,False,,194.3381737684016,3
Mahihkan Battery 02-21,ABWI109072706504W400,4,2024-06-01,9,False,harmonic,481.7291531432792,0.2552240591702431,1.0,0.5107846873416824,False,,2251.792179518559,1
Mahihkan Battery 02-21,ABWI109072706504W400,6,2025-10-01,9,False,harmonic,273.3446602959912,0.1262222449349654,1.0,0.6907421204942074,False,,1643.5362440288368,2
Mahihkan Battery 02-21,ABWI109081506504W400,3,2024-07-01,19,False,hyperbolic,655.0770152852585,0.6812596371553763,1.588257980043628,0.8230746926209997,False,,3462.874771038879,1
Mahihkan Battery 02-21,ABWI109082106504W400,1,2023-11-01,13,False,harmonic,157.6757992907264,0.2638130225582044,1.0,0.868375555391639,False,,889.5287314854831,1
Mahihkan Battery 02-21,ABWI109082206504W400,1,2022-12-01,13,False,harmonic,289.7066138169004,0.1781977310645625,1.0,0.5176711548428029,False,,1949.1736278187789,1
Mahihkan Battery 02-21,ABWI109082206504W400,3,2024-12-01,19,False,exponential,361.2399022347506,0.0720674811954139,0.0,0.7413704547993022,False,,3737.891295738341,2
Mahihkan Battery 02-21,ABWI109083406504W400,1,2023-07-01,25,False,harmonic,395.5564745407811,0.0976237791366237,1.0,0.7894390468932998,False,,5006.639729885851,1
Mahihkan Battery 02-21,ABWI109091006504W400,3,2025-07-01,8,False,exponential,109.41435165805817,0.2266355776484391,0.0,0.905587533475032,False,,404.01154048324696,1
Mahihkan Battery 02-21,ABWI109091506504W400,1,2022-07-01,7,False,exponential,192.0923167820152,0.5770821297780278,0.0,0.8850366514954363,False,,327.00811641776727,1
Mahihkan Battery 02-21,ABWI109091606504W400,1,2022-05-01,14,False,exponential,137.2905461278703,0.0894427866162538,0.0,0.62118604822684,False,,1096.1481816027633,1
Mahihkan Battery 02-21,ABWI109091606504W400,4,2024-09-01,12,False,exponential,172.39116062872588,0.2524574864408384,0.0,0.7904576857983888,False,,649.8429643852807,2
Mahihkan Battery 02-21,ABWI109091606504W400,6,2026-01-01,6,False,exponential,48.08957581576868,0.2548159871364029,0.0,0.559323752864308,False,,147.81240621679362,3
Mahihkan Battery 02-21,ABWI109092706504W400,3,2024-04-01,6,False,exponential,77.29189704780035,0.4126083064247728,0.0,0.7714101273943743,False,,171.56951198020496,1
Mahihkan Battery 02-21,ABWI109092706504W400,5,2025-11-01,8,False,exponential,224.7618911745664,0.2454038848678192,0.0,0.8853947854123894,False,,787.2915940372615,2
Mahihkan Battery 02-21,ABWI109092806504W400,2,2023-06-01,17,False,exponential,298.24316671873737,0.1630348118930361,0.0,0.6476634675974242,False,,1714.8753293817763,1
Mahihkan Battery 02-21,ABWI109100306604W400,3,2024-05-01,8,False,exponential,789.9629118050501,0.1688376691178278,0.0,0.7604298154207549,False,,3466.7399967887,1
Mahihkan Battery 02-21,ABWI109102106504W400,1,2023-06-01,10,False,exponential,25.2973007896466,0.2703887383167645,0.0,0.8213950731686845,False,,87.2957174444759,1
Mahihkan Battery 02-21,ABWI109102206504W400,4,2023-12-01,18,False,exponential,228.66595917713337,0.1282427056183754,0.0,0.7308513586498511,False,,1605.7929531949708,1
Mahihkan Battery 02-21,ABWI109111006504W400,1,2022-10-01,9,False,exponential,98.02829099324008,1.3196364750732814,0.0,0.9848834964336536,False,,74.28379824337408,1
Mahihkan Battery 02-21,ABWI109111406504W400,3,2026-01-01,6,False,harmonic,175.7726524186468,0.1502402388219001,1.0,0.7919964177914294,False,,751.8202852817526,1
Mahihkan Battery 02-21,ABWI109112206504W400,1,2022-07-01,6,False,exponential,395.4449694019109,0.3360059372460086,0.0,0.7024183810644434,False,,1020.1565487306982,1
Mahihkan Battery 02-21,ABWI109112206504W400,2,2023-01-01,7,False,harmonic,481.07916507112935,0.4138282428627955,1.0,0.6738476551896211,False,,1581.1929165183444,2
Mahihkan Battery 02-21,ABWI109112206504W400,4,2023-12-01,6,False,harmonic,164.8233674776735,0.4180043548704332,1.0,0.7330757990735556,False,,494.8803657352836,3
Mahihkan Battery 02-21,ABWI109112206504W400,6,2025-10-01,9,False,exponential,130.36942612475488,0.0827873826428309,0.0,0.6689654468632251,False,,827.2267529270919,4
Mahihkan Battery 02-21,ABWI109113506504W400,4,2024-10-01,6,False,exponential,179.83067195489042,0.199142946988081,0.0,0.9275965828649996,False,,629.6354988563348,1
Mahihkan Battery 02-21,ABWI109120306604W400,2,2022-12-01,8,False,exponential,853.2503553246278,0.3068018212515011,0.0,0.9453032838245654,False,,2542.177381233374,1
Mahihkan Battery 02-21,ABWI109121406504W400,3,2025-03-01,8,False,harmonic,43.53030325451454,0.3488613891449176,1.0,0.8344550954161605,False,,166.27959527776943,1
Mahihkan Battery 02-21,ABWI109121506504W400,2,2023-05-01,9,False,exponential,382.51674906742335,0.2165522531409027,0.0,0.8470548260022357,False,,1514.8236066318618,1
Mahihkan Battery 02-21,ABWI109121506504W400,4,2025-01-01,6,False,harmonic,591.961086304376,0.2031850121814354,1.0,0.6101978032912753,False,,2322.296684810016,2
Mahihkan Battery 02-21,ABWI109121506504W400,5,2025-07-01,12,False,exponential,682.0096752428859,0.0766571659071455,0.0,0.5905852886952071,False,,5350.900204293455,3
Mahihkan Battery 02-21,ABWI109122606504W400,3,2025-12-01,7,False,harmonic,267.1150605774906,0.5120390641025123,1.0,0.7935642380611251,False,,794.3101781301135,1
Mahihkan Battery 02-21,ABWI109122806504W400,3,2024-08-01,23,False,harmonic,137.2470001895334,0.1605333061290391,1.0,0.816645107868323,False,,1321.6714207247423,1
Mahihkan Battery 02-21,ABWI109131106504W400,3,2023-10-01,7,False,exponential,183.84295665480107,1.403618740910168,0.0,0.9732025394724296,False,,130.97076285988356,1
Mahihkan Battery 02-21,ABWI109131506504W400,2,2025-05-01,14,False,exponential,762.482390675668,0.1538267540191305,0.0,0.8162319667328868,False,,4381.436707257434,1
Mahihkan Battery 02-21,ABWI109132606504W400,1,2022-07-01,12,False,harmonic,336.0981991591592,0.5943969572799905,1.0,0.9113666293490026,False,,1185.1145409206138,1
Mahihkan Battery 02-21,ABWI109132606504W400,4,2024-10-01,18,False,exponential,484.3299341711127,0.2320912836742655,0.0,0.885528278955692,False,,2054.8075627751573,2
Mahihkan Battery 02-21,ABWI109133406504W400,5,2025-09-01,10,False,exponential,861.9590974163226,0.1350782821188166,0.0,0.5999871287034895,False,,4728.217169971558,1
Mahihkan Battery 02-21,ABWI109150306604W400,1,2024-01-01,14,False,harmonic,393.7533558644272,0.1117973373487961,1.0,0.717513273038549,False,,3317.827594551216,1
Mahihkan Battery 02-21,ABWI109150306604W400,3,2025-07-01,8,False,exponential,140.9268838074138,0.2867000356617414,0.0,0.895713570522939,False,,441.9497350361189,2
Mahihkan Battery 02-21,ABWI109150406604W400,1,2023-10-01,7,False,harmonic,5128.962591985383,1.1091339893113012,1.0,0.9277000196943384,False,,10037.704055900733,1
Mahihkan Battery 02-21,ABWI109150406604W400,2,2024-05-01,7,False,exponential,1790.0868089880453,0.1574827898678993,0.0,0.9370193840151888,False,,7592.162127121917,2
Mahihkan Battery 02-21,ABWI109150406604W400,3,2024-12-01,11,False,exponential,1551.3188157365012,0.2832432757090262,0.0,0.9012282773024136,False,,5234.08763991688,3
Mahihkan Battery 02-21,ABWI109151406504W400,4,2025-04-01,6,False,exponential,354.45544068494803,0.2144920497557041,0.0,0.9177847005828776,False,,1196.2512954377655,1
Mahihkan Battery 02-21,ABWI109151506504W400,2,2023-08-01,8,False,exponential,116.83311205825171,0.3193934468759211,0.0,0.7726366261002806,False,,337.3814563207714,1
Mahihkan Battery 02-21,ABWI109152706504W400,1,2022-09-01,33,False,harmonic,815.033318679412,0.0807992049239052,1.0,0.7302071375157466,False,,13105.250399233206,1
Mahihkan Battery 02-21,ABWI109152906504W400,1,2022-08-01,7,False,hyperbolic,196.7080232095581,0.9003873667036814,0.594944238976803,0.9863916530288211,False,,352.6437893070159,1
Mahihkan Battery 02-21,ABWI109160306604W400,4,2025-01-01,9,False,exponential,177.85891785480823,0.4907342372760268,0.0,0.8586203056239745,False,,358.0578584466342,1
Mahihkan Battery 02-21,ABWI109161006504W400,1,2023-03-01,8,False,harmonic,179.02449823946677,0.1647830509138227,1.0,0.5390569622924771,False,,913.4869388256502,1
Mahihkan Battery 02-21,ABWI109161406504W400,1,2022-07-01,8,False,hyperbolic,138.36950355443656,1.5075926415130645,0.4336325746018274,0.9898908342675432,False,,147.19458380754818,1
