ProductionMonth,ReportingFacilityID,FromToID,ProductID,Volume,IsInjector
2022-01,ABBT0119087,ABWI103153606603W400,OIL,363.4,False
2022-01,ABBT0119087,ABWI103160206603W400,OIL,0.4,False
2022-01,ABBT0119087,ABWI103161206603W400,OIL,12.5,False
2022-01,ABBT0119087,ABWI103162406603W400,OIL,199.2,False
2022-01,ABBT0119087,ABWI104011306603W400,OIL,22.6,False
2022-01,ABBT0119087,ABWI104021306603W400,OIL,92.3,False
2022-01,ABBT0119087,ABWI104022506603W400,OIL,237.3,False
2022-01,ABBT0119087,ABWI104031106603W400,OIL,1108.8,False
2022-01,ABBT0119087,ABWI104042406603W400,OIL,78.6,False
2022-01,ABBT0119087,ABWI104062406603W400,OIL,144.7,False
2022-01,ABBT0119087,ABWI104063606603W400,OIL,259.9,False
2022-01,ABBT0119087,ABWI104081106603W400,OIL,60.3,False
2022-01,ABBT0119087,ABWI104090106603W400,OIL,473.3,False
2022-01,ABBT0119087,ABWI104112406603W400,OIL,184.5,False
2022-01,ABBT0119087,ABWI104121206603W400,OIL,28.2,False
2022-01,ABBT0119087,ABWI104122506603W400,OIL,231.2,False
2022-01,ABBT0119087,ABWI104140106603W400,OIL,48.1,False
2022-01,ABBT0119087,ABWI104143606603W400,OIL,345.9,False
2022-01,ABBT0119087,ABWI104151206603W400,OIL,27.2,False
2022-01,ABBT0119087,ABWI104152406603W400,OIL,197.5,False
2022-01,ABBT0119087,ABWI104153606603W400,OIL,322.8,False
2022-01,ABBT0119087,ABWI104160206603W400,OIL,98.2,False
2022-01,ABBT0119087,ABWI104161206603W400,OIL,34.3,False
2022-01,ABBT0119087,ABWI104162406603W400,OIL,17.1,False
2022-01,ABBT0119087,ABWI105061106603W400,OIL,282.0,False
2022-01,ABBT0119087,ABWI105062406603W400,OIL,91.2,False
2022-01,ABBT0119087,ABWI105081306603W400,OIL,46.0,False
2022-01,ABBT0119087,ABWI105112406603W400,OIL,116.6,False
2022-01,ABBT0119087,ABWI105122506603W400,OIL,234.1,False
2022-01,ABBT0119087,ABWI105130106603W400,OIL,40.3,False
2022-01,ABBT0119087,ABWI105131306603W400,OIL,12.8,False
2022-01,ABBT0119087,ABWI105153606603W400,OIL,381.3,False
2022-01,ABBT0119087,ABWI105160106603W400,OIL,401.4,False
2022-01,ABBT0119087,ABWI106011306603W400,OIL,92.3,False
2022-01,ABBT0119087,ABWI106041206603W400,OIL,37.7,False
2022-01,ABBT0119087,ABWI106042406603W400,OIL,61.5,False
2022-01,ABBT0119087,ABWI106062406603W400,OIL,177.6,False
2022-01,ABBT0119087,ABWI106112406603W400,OIL,184.5,False
2022-01,ABBT0119087,ABWI106122506603W400,OIL,244.1,False
2022-01,ABBT0119087,ABWI106130106603W400,OIL,94.2,False
2022-01,ABBT0119087,ABWI107051206603W400,OIL,18.4,False
2022-01,ABBT0119087,ABWI107062406603W400,OIL,102.5,False
2022-01,ABBT0119087,ABWI107112406603W400,OIL,152.6,False
2022-01,ABBT0119087,ABWI107122506603W400,OIL,240.5,False
2022-01,ABBT0119087,ABWI108051206603W400,OIL,34.4,False
2022-01,ABBT0119087,ABWI1W0042406603W400,OIL,12.2,False
2022-01,ABBT0119087,ABWI1W0051306603W400,OIL,802.9,False
2022-01,ABBT0119087,ABWI100010106603W400,WATER,986.5,False
2022-01,ABBT0119087,ABWI100012406603W400,WATER,4044.4,False
2022-01,ABBT0119087,ABWI100012506603W400,WATER,2583.5,False
2022-01,ABBT0119087,ABWI100012606603W400,WATER,7075.4,False
2022-01,ABBT0119087,ABWI100021306603W400,WATER,491.4,False
2022-01,ABBT0119087,ABWI100021806602W402,WATER,2251.5,False
2022-01,ABBT0119087,ABWI100023006602W400,WATER,7100.4,False
2022-01,ABBT0119087,ABWI100032306603W400,WATER,5720.7,False
2022-01,ABBT0119087,ABWI100032406603W400,WATER,231.0,False
2022-01,ABBT0119087,ABWI100041306603W402,WATER,3406.2,False
2022-01,ABBT0119087,ABWI100042406603W400,WATER,756.6,False
2022-01,ABBT0119087,ABWI100051306603W400,WATER,3403.5,False
2022-01,ABBT0119087,ABWI100051906602W400,WATER,8520.5,False
2022-01,ABBT0119087,ABWI100052406603W400,WATER,1400.7,False
2022-01,ABBT0119087,ABWI100052506603W400,WATER,2496.7,False
2022-01,ABBT0119087,ABWI100062306603W400,WATER,5441.6,False
